package,class,class_description
javax.security.auth.kerberos,javax.security.auth.kerberos.ServicePermission,This class is used to protect Kerberos services and the credentials necessary to access those services.
javax.security.auth.login,javax.security.auth.login.AppConfigurationEntry,This class represents a single LoginModule entry configured for the application specified in the getAppConfigurationEntry(String appName) method in the Configuration class.
javax.security.auth.login,javax.security.auth.login.AppConfigurationEntry.LoginModuleControlFlag,"This class represents whether or not a LoginModule is REQUIRED, REQUISITE, SUFFICIENT or OPTIONAL."
javax.security.auth.login,javax.security.auth.login.Configuration,"A Configuration object is responsible for specifying which LoginModules should be used for a particular application, and in what order the LoginModules should be invoked."
javax.security.auth.login,javax.security.auth.login.ConfigurationSpi,This class defines the Service Provider Interface (SPI) for the Configuration class.
javax.security.auth.login,javax.security.auth.login.LoginContext,The LoginContext class describes the basic methods used to authenticate Subjects and provides a way to develop an application independent of the underlying authentication technology.
javax.security.auth.x500,javax.security.auth.x500.X500Principal,This class represents an X.500 Principal.
javax.security.auth.x500,javax.security.auth.x500.X500PrivateCredential,This class represents an X500PrivateCredential.
javax.security.cert,javax.security.cert.Certificate,Abstract class for managing a variety of identity certificates.
javax.security.cert,javax.security.cert.X509Certificate,Abstract class for X.509 v1 certificates.
javax.security.sasl,javax.security.sasl.AuthorizeCallback,This callback is used by SaslServer to determine whether one entity (identified by an authenticated authentication id) can act on behalf of another entity (identified by an authorization id).
javax.security.sasl,javax.security.sasl.RealmCallback,This callback is used by SaslClient and SaslServer to retrieve realm information.
javax.security.sasl,javax.security.sasl.RealmChoiceCallback,This callback is used by SaslClient and SaslServer to obtain a realm given a list of realm choices.
javax.security.sasl,javax.security.sasl.Sasl,A static class for creating SASL clients and servers.
javax.sound.midi,javax.sound.midi.Instrument,"An instrument is a sound-synthesis algorithm with certain parameter settings, usually designed to emulate a specific real-world musical instrument or to achieve a specific sort of sound effect."
javax.sound.midi,javax.sound.midi.MetaMessage,"A MetaMessage is a MidiMessage that is not meaningful to synthesizers, but that can be stored in a MIDI file and interpreted by a sequencer program."
javax.sound.midi,javax.sound.midi.MidiDevice.Info,"A MidiDevice.Info object contains assorted data about a MidiDevice, including its name, the company who created it, and descriptive text."
javax.sound.midi,javax.sound.midi.MidiEvent,"MIDI events contain a MIDI message and a corresponding time-stamp expressed in ticks, and can represent the MIDI event information stored in a MIDI file or a Sequence object."
javax.sound.midi,javax.sound.midi.MidiFileFormat,"A MidiFileFormat object encapsulates a MIDI file's type, as well as its length and timing information."
javax.sound.midi,javax.sound.midi.MidiMessage,MidiMessage is the base class for MIDI messages.
javax.sound.midi,javax.sound.midi.MidiSystem,"The MidiSystem class provides access to the installed MIDI system resources, including devices such as synthesizers, sequencers, and MIDI input and output ports."
javax.sound.midi,javax.sound.midi.Patch,"A Patch object represents a location, on a MIDI synthesizer, into which a single instrument is stored (loaded)."
javax.sound.midi,javax.sound.midi.Sequence,A Sequence is a data structure containing musical information (often an entire song or composition) that can be played back by a Sequencer object.
javax.sound.midi,javax.sound.midi.Sequencer.SyncMode,A SyncMode object represents one of the ways in which a MIDI sequencer's notion of time can be synchronized with a master or slave device.
javax.sound.midi,javax.sound.midi.ShortMessage,A ShortMessage contains a MIDI message that has at most two data bytes following its status byte.
javax.sound.midi,javax.sound.midi.SoundbankResource,A SoundbankResource represents any audio resource stored in a Soundbank.
javax.sound.midi,javax.sound.midi.SysexMessage,A SysexMessage object represents a MIDI system exclusive message.
javax.sound.midi,javax.sound.midi.Track,A MIDI track is an independent stream of MIDI events (time-stamped MIDI data) that can be stored along with other tracks in a standard MIDI file.
javax.sound.midi,javax.sound.midi.VoiceStatus,A VoiceStatus object contains information about the current status of one of the voices produced by a Synthesizer.
javax.sound.midi.spi,javax.sound.midi.spi.MidiDeviceProvider,A MidiDeviceProvider is a factory or provider for a particular type of MIDI device.
javax.sound.midi.spi,javax.sound.midi.spi.MidiFileReader,A MidiFileReader supplies MIDI file-reading services.
javax.sound.midi.spi,javax.sound.midi.spi.MidiFileWriter,A MidiFileWriter supplies MIDI file-writing services.
javax.sound.midi.spi,javax.sound.midi.spi.SoundbankReader,A SoundbankReader supplies soundbank file-reading services.
javax.sound.sampled,javax.sound.sampled.AudioFileFormat,"An instance of the AudioFileFormat class describes an audio file, including the file type, the file's length in bytes, the length in sample frames of the audio data contained in the file, and the format of the audio data."
javax.sound.sampled,javax.sound.sampled.AudioFileFormat.Type,An instance of the Type class represents one of the standard types of audio file.
javax.sound.sampled,javax.sound.sampled.AudioFormat,AudioFormat is the class that specifies a particular arrangement of data in a sound stream.
javax.sound.sampled,javax.sound.sampled.AudioFormat.Encoding,The Encoding class names the specific type of data representation used for an audio stream.
javax.sound.sampled,javax.sound.sampled.AudioInputStream,An audio input stream is an input stream with a specified audio format and length.
javax.sound.sampled,javax.sound.sampled.AudioPermission,The AudioPermission class represents access rights to the audio system resources.
